url,registrable,url_length,url_entropy,num_subdomains,is_idn,has_repeated_digits,mixed_script,domain_age_days,is_newly_registered,is_very_new,registrar,country,days_until_expiry,is_self_signed,cert_age_days,has_credential_form,form_count,password_fields,email_fields,has_suspicious_forms,suspicious_form_count,keyword_count,html_size,external_links,iframe_count,js_obfuscated,js_keylogger,js_form_manipulation,js_eval_usage,js_risk_score,redirect_count,had_redirects,a_count,mx_count,ns_count,favicon_md5,favicon_sha256,document_text,doc_has_verdict,doc_verdict,doc_risk_score,doc_form_count,doc_submit_buttons,doc_has_login_keywords,doc_has_verify_keywords,doc_has_password_keywords,doc_has_credential_keywords,doc_length,screenshot_phash,ocr_text,ocr_length,ocr_has_login_keywords,ocr_has_verify_keywords
,bbps.org.in,0,0.0,0,0,0,0,3767,0,0,Net 4 India Limited,,250,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,," Domain: bbps.org.in
Registrable Domain: bbps.org.in

📊 Metadata:
   First Seen: 1760452978441",0,,0,0,,0,0,0,0,93,,,,,
,india.gov.in,0,0.0,0,0,0,0,7323,0,0,National Informatics Centre,IN,346,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,,," Domain: india.gov.in
Registrable Domain: india.gov.in

📊 Metadata:
   First Seen: 1760452972967",0,,0,0,,0,0,0,0,95,,,,,
,redbus.in,0,0.0,0,0,0,0,9999,0,0,,,0,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,," Domain: redbus.in
Registrable Domain: redbus.in

📊 Metadata:
   First Seen: 1760452828453",0,,0,0,,0,0,0,0,89,,,,,
,zomato.com,0,0.0,0,0,0,0,9999,0,0,,,0,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,," Domain: zomato.com
Registrable Domain: zomato.com

📊 Metadata:
   First Seen: 1760452828453",0,,0,0,,0,0,0,0,91,,,,,
,airindia.co.in,0,0.0,0,0,0,0,9999,0,0,,,0,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,," Domain: airindia.co.in
Registrable Domain: airindia.co.in

📊 Metadata:
   First Seen: 1760452828453",0,,0,0,,0,0,0,0,99,,,,,
,makemytrip.com,0,0.0,0,0,0,0,9999,0,0,,,0,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,," Domain: makemytrip.com
Registrable Domain: makemytrip.com

📊 Metadata:
   First Seen: 1760452828453",0,,0,0,,0,0,0,0,99,,,,,
,goibibo.com,0,0.0,0,0,0,0,9999,0,0,,,0,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,," Domain: goibibo.com
Registrable Domain: goibibo.com

📊 Metadata:
   First Seen: 1760452828453",0,,0,0,,0,0,0,0,93,,,,,
,goindigo.in,0,0.0,0,0,0,0,9999,0,0,,,0,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,," Domain: goindigo.in
Registrable Domain: goindigo.in

📊 Metadata:
   First Seen: 1760452828453",0,,0,0,,0,0,0,0,93,,,,,
,yatra.com,0,0.0,0,0,0,0,9999,0,0,,,0,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,," Domain: yatra.com
Registrable Domain: yatra.com

📊 Metadata:
   First Seen: 1760452828453",0,,0,0,,0,0,0,0,89,,,,,
,airvistara.com,0,0.0,0,0,0,0,9999,0,0,,,0,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,," Domain: airvistara.com
Registrable Domain: airvistara.com

📊 Metadata:
   First Seen: 1760452828454",0,,0,0,,0,0,0,0,99,,,,,
,denabank.com,0,0.0,0,0,0,0,9999,0,0,,,0,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,," Domain: denabank.com
Registrable Domain: denabank.com

📊 Metadata:
   First Seen: 1760452828454",0,,0,0,,0,0,0,0,95,,,,,
,starhealth.in,0,0.0,0,0,0,0,9999,0,0,,,0,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,," Domain: starhealth.in
Registrable Domain: starhealth.in

📊 Metadata:
   First Seen: 1760452828454",0,,0,0,,0,0,0,0,97,,,,,
,drdo.gov.in,0,0.0,0,0,0,0,7837,0,0,National Informatics Centre,IN,197,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,,," Domain: drdo.gov.in
Registrable Domain: drdo.gov.in

📊 Metadata:
   First Seen: 1760452966638",0,,0,0,,0,0,0,0,93,,,,,
,iitm.ac.in,0,0.0,0,0,0,0,8264,0,0,ERNET India,,501,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,,," Domain: iitm.ac.in
Registrable Domain: iitm.ac.in

📊 Metadata:
   First Seen: 1760452956358",0,,0,0,,0,0,0,0,91,,,,,
,bihar.gov.in,0,0.0,0,0,0,0,6419,0,0,National Informatics Centre,,154,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,,," 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: bihar.gov.in
Registrable Domain: bihar.gov.in

📡 DNS Records:
   MX (Mail): mailgw.nic.in
   NS (Nameservers): dns3.bihar.gov.in, dns2.bihar.gov.in, dns4.bihar.gov.in, dns1.bihar.gov.in

📋 WHOIS Information:
   Registrar: National Informatics Centre
   Domain Age: 6419 days
   Days Until Expiry: 154

📊 Metadata:
   First Seen: 2025-10-14T14:43:05.298878+00:00
   Processing Stage: rules:benign",1,benign,0,0,,0,0,0,0,460,,,,,
,email.gov.in,0,0.0,0,0,0,0,3218,0,0,National Informatics Centre,IN,68,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,,," Domain: email.gov.in
Registrable Domain: email.gov.in

📡 DNS Records:
   A (IPv4): 164.100.15.5
   NS (Nameservers): ns7.nic.in, ns2.nic.in, ns1.nic.in

📋 WHOIS Information:
   Registrar: National Informatics Centre
   Domain Age: 3218 days
   Days Until Expiry: 68

🌍 Network & Location:
   ASN: 4758
   Country: IN, Delhi

📊 Metadata:
   First Seen: 1760500622.4914806
   Processing Stage: resolved",0,,0,0,,0,0,0,0,400,,,,,
,manipalhospitals.com,0,0.0,0,0,0,0,9999,0,0,,,0,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,," Domain: manipalhospitals.com
Registrable Domain: manipalhospitals.com

📊 Metadata:
   First Seen: 1760452828460",0,,0,0,,0,0,0,0,111,,,,,
,fortishealthcare.com,0,0.0,0,0,0,0,9999,0,0,,,0,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,," Domain: fortishealthcare.com
Registrable Domain: fortishealthcare.com

📊 Metadata:
   First Seen: 1760452828460",0,,0,0,,0,0,0,0,111,,,,,
,cg.gov.in,0,0.0,0,0,0,0,7388,0,0,National Informatics Centre,IN,281,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,,," 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: cg.gov.in
Registrable Domain: cg.gov.in

📡 DNS Records:
   A (IPv4): 164.100.150.66
   MX (Mail): mailgw.nic.in
   NS (Nameservers): ns7.nic.in, ns2.nic.in, ns1.nic.in, ns10.nic.in

📋 WHOIS Information:
   Registrar: National Informatics Centre
   Domain Age: 7388 days
   Days Until Expiry: 281

🌍 Network & Location:
   ASN: 4758
   Country: IN, Jaipur

📊 Metadata:
   First Seen: 2025-10-14T14:43:44.565274+00:00
   Processing Stage: rules:ben",1,benign,0,0,,0,0,0,0,514,,,,,
,hp.gov.in,0,0.0,0,0,0,0,7416,0,0,National Informatics Centre,IN,253,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,,," Domain: hp.gov.in
Registrable Domain: hp.gov.in

📊 Metadata:
   First Seen: 1760453019133",0,,0,0,,0,0,0,0,89,,,,,
,andaman.gov.in,0,0.0,0,0,0,0,7452,0,0,National Informatics Centre,,217,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,," 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: andaman.gov.in
Registrable Domain: andaman.gov.in

📡 DNS Records:

📋 WHOIS Information:
   Registrar: National Informatics Centre
   Domain Age: 7452 days
   Days Until Expiry: 217

📊 Metadata:
   First Seen: 2025-10-14T14:43:23.730243+00:00
   Processing Stage: rules:benign",1,benign,0,0,,0,0,0,0,340,,,,,
https://ongcindia.com/,ongcindia.com,22,3.7888,0,0,0,0,10291,0,0,PDR Ltd. d/b/a PublicDomainRegistry.com,IN,1030,0,999,0,0,0,0,0,0,0,39104,0,0,0,0,0,0,0,0,0,2,1,3,,,"https://ongcindia.com/ 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: ongcindia.com
URL: https://ongcindia.com/
Registrable Domain: ongcindia.com

🔍 Page Features & Analysis:

   URL Structure:
      Length: 22 chars, Entropy: 3.79
      Subdomains: 0, Hyphens: 0, Special Chars: 0

📊 Metadata:
   First Seen: 2025-10-14T14:49:00.192115+00:00
   Processing Stage: rules:benign",1,benign,0,0,,0,0,0,0,371,9e0e6070797f7701,,0.0,0.0,0.0
https://nhai.gov.in/#/,nhai.gov.in,22,3.6412,1,0,0,0,9999,0,0,,,0,0,999,0,0,0,0,0,0,0,391025,77,0,0,0,0,0,0,95,1,0,0,0,410361453a2aa56bb4b574e4342c92ef,2d3fab1d9a271a36495981e9e535054378ff5beac5c867a764b45bf6532557ff,"https://nhai.gov.in/#/ 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: nhai.gov.in
URL: https://nhai.gov.in/#/
Registrable Domain: nhai.gov.in

🔍 Page Features & Analysis:

   URL Structure:
      Length: 22 chars, Entropy: 3.64
      Subdomains: 1, Hyphens: 0, Special Chars: 1

   📄 Page Content:
      External Links: 77

   ⚠️ JavaScript Behavior:

📊 Metadata:
   First Seen: 2025-10-14T14:47:45.617558+00:00
   Processing Stage: rules:benign",1,benign,0,0,,0,0,0,0,440,844c6ada1c35e3eb,,0.0,0.0,0.0
https://nhai.gov.in/#/,nhai.gov.in,22,3.6412,1,0,0,0,9999,0,0,,,0,0,999,0,0,0,0,0,0,0,391025,77,0,0,0,0,0,0,95,1,0,0,0,410361453a2aa56bb4b574e4342c92ef,2d3fab1d9a271a36495981e9e535054378ff5beac5c867a764b45bf6532557ff,"https://nhai.gov.in/#/ 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: nhai.gov.in
URL: https://nhai.gov.in/#/
Registrable Domain: nhai.gov.in

🔍 Page Features & Analysis:

   URL Structure:
      Length: 22 chars, Entropy: 3.64
      Subdomains: 1, Hyphens: 0, Special Chars: 1

   📄 Page Content:
      External Links: 77

   ⚠️ JavaScript Behavior:

📊 Metadata:
   First Seen: 2025-10-14T14:47:45.617558+00:00
   Processing Stage: rules:benign",0,,0,0,,0,0,0,0,435,844c6ada1c35e3eb,,0.0,0.0,0.0
https://nhai.gov.in/#/,nhai.gov.in,22,3.6412,1,0,0,0,9999,0,0,,,0,0,999,0,0,0,0,0,0,0,391025,77,0,0,0,0,0,0,95,1,0,0,0,410361453a2aa56bb4b574e4342c92ef,2d3fab1d9a271a36495981e9e535054378ff5beac5c867a764b45bf6532557ff," Domain: nhai.gov.in
Registrable Domain: nhai.gov.in

📡 DNS Records:
   A (IPv4): 164.100.166.116
   MX (Mail): mailgw.nic.in
   NS (Nameservers): ns1.nic.in, ns7.nic.in, ns10.nic.in, ns2.nic.in

📋 WHOIS Information:
   Registrar: National Informatics Centre
   Domain Age: 3214 days
   Days Until Expiry: 72

🌍 Network & Location:
   ASN: 4758
   Country: IN

📊 Metadata:
   First Seen: 1760452971.2812533
   Processing Stage: resolved",1,benign,0,0,,0,0,0,0,440,844c6ada1c35e3eb,,0.0,0.0,0.0
https://nhai.gov.in/#/,nhai.gov.in,22,3.6412,1,0,0,0,9999,0,0,,,0,0,999,0,0,0,0,0,0,0,391025,77,0,0,0,0,0,0,95,1,0,0,0,410361453a2aa56bb4b574e4342c92ef,2d3fab1d9a271a36495981e9e535054378ff5beac5c867a764b45bf6532557ff," Domain: nhai.gov.in
Registrable Domain: nhai.gov.in

📡 DNS Records:
   A (IPv4): 164.100.166.116
   MX (Mail): mailgw.nic.in
   NS (Nameservers): ns1.nic.in, ns7.nic.in, ns10.nic.in, ns2.nic.in

📋 WHOIS Information:
   Registrar: National Informatics Centre
   Domain Age: 3214 days
   Days Until Expiry: 72

🌍 Network & Location:
   ASN: 4758
   Country: IN

📊 Metadata:
   First Seen: 1760452971.2812533
   Processing Stage: resolved",0,,0,0,,0,0,0,0,435,844c6ada1c35e3eb,,0.0,0.0,0.0
https://gailonline.com/,gailonline.com,23,3.882,0,0,0,0,8041,0,0,PDR Ltd. d/b/a PublicDomainRegistry.com,IN,359,0,999,0,2,0,0,0,0,1,102773,248,0,0,0,0,0,0,82,1,1,0,4,3a7d55ad9dde3f4a01ecb94d83ffd885,d420696d9286ba0bc4e643901a4771b031ef4eae278317917527743a219ba0f9,"https://gailonline.com/ 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: gailonline.com
URL: https://gailonline.com/
Registrable Domain: gailonline.com

🔍 Page Features & Analysis:

   URL Structure:
      Length: 23 chars, Entropy: 3.88
      Subdomains: 0, Hyphens: 0, Special Chars: 0

   📝 Forms Detected:
      Total Forms: 2
      Password Fields: 0
      Email Fields: 0

   📄 Page Content:
      External Links: 248

   🚩 Phishing Keywords Detected: account

   ⚠️ JavaScript Behavior:

📊",1,benign,0,2,,0,0,0,0,580,bf9f14ca40cac98b,,0.0,0.0,0.0
https://www.wipro.com/,wipro.com,22,3.516,1,0,0,0,9999,0,0,,,0,0,999,0,2,0,1,0,0,1,360462,49,8,1,0,0,0,0,139,1,0,0,0,d343cd8d97bcde522db104f0ebf19044,f4b7fd9b945d0e45a3928a0b4c47103b0577428b3a83aa5450691b86e256ea58,"https://www.wipro.com/ 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: www.wipro.com
URL: https://www.wipro.com/
Registrable Domain: wipro.com

🔍 Page Features & Analysis:

   URL Structure:
      Length: 22 chars, Entropy: 3.52
      Subdomains: 1, Hyphens: 0, Special Chars: 0

   📝 Forms Detected:
      Total Forms: 2
      Password Fields: 0
      Email Fields: 1
      Submit Buttons: Submit

   📄 Page Content:
      External Links: 49

   🚩 Phishing Keywords Detected: secure

   ⚠️ Java",1,benign,0,2,Submit,0,0,0,0,633,aa19d0cceae887c7,,0.0,0.0,0.0
,aiims.edu,0,0.0,0,0,0,0,10458,0,0,,IN,289,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,,," Domain: aiims.edu
Registrable Domain: aiims.edu

📡 DNS Records:
   A (IPv4): 203.115.96.82
   MX (Mail): ALT3.ASPMX.L.GOOGLE.COM, ALT1.ASPMX.L.GOOGLE.COM, ALT4.ASPMX.L.GOOGLE.COM, ALT2.ASPMX.L.GOOGLE.COM, ASPMX.L.GOOGLE.COM
   NS (Nameservers): ns.pugmarks.com, ns1.pugmarks.com

📋 WHOIS Information:
   Domain Age: 10458 days
   Days Until Expiry: 289

🌍 Network & Location:
   ASN: 17426
   Country: IN, Mumbai

📊 Metadata:
   First Seen: 1760452919.1980977
   Processing Stage: resolved",0,,0,0,,0,0,0,0,489,86c140a7c1fabb73,,0.0,0.0,0.0
,aiims.edu,0,0.0,0,0,0,0,10458,0,0,,IN,289,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,,," Domain: aiims.edu
Registrable Domain: aiims.edu

📡 DNS Records:
   A (IPv4): 203.115.96.82
   MX (Mail): ALT3.ASPMX.L.GOOGLE.COM, ALT1.ASPMX.L.GOOGLE.COM, ALT4.ASPMX.L.GOOGLE.COM, ALT2.ASPMX.L.GOOGLE.COM, ASPMX.L.GOOGLE.COM
   NS (Nameservers): ns.pugmarks.com, ns1.pugmarks.com

📋 WHOIS Information:
   Domain Age: 10458 days
   Days Until Expiry: 289

🌍 Network & Location:
   ASN: 17426
   Country: IN, Mumbai

📊 Metadata:
   First Seen: 1760452919.1980977
   Processing Stage: resolved",0,,0,1,,0,0,0,0,504,86c140a7c1fabb73,,0.0,0.0,0.0
